campaign	source_path	line	dependency_syntax	dependency_token	resolution_kind	resolved_path	resolved_sha256	source_unit	dependency_unit
webgl2	renderer/src/ore/gl/ore_buffer_gl.cpp	5	cpp-include	rive/renderer/gl/load_gles_extensions.hpp	owned-source	renderer/include/rive/renderer/gl/load_gles_extensions.hpp	b7b26a500a5bb931c18acf18e68c4821e8ec1cf3e9f6800b959392677e3f6700	webgl2:ore:buffer	webgl2:renderer:load_gles_extensions
webgl2	renderer/src/ore/gl/ore_buffer_gl.cpp	6	cpp-include	ore_buffer_gl.hpp	owned-source	renderer/src/ore/gl/ore_buffer_gl.hpp	383a37adea0387cee1446e634785329e5446406b37b22f8dc2ce8da9595ab0aa	webgl2:ore:buffer	webgl2:ore:buffer
webgl2	renderer/src/ore/gl/ore_buffer_gl.cpp	7	cpp-include	rive/rive_types.hpp	pinned-source-external	include/rive/rive_types.hpp	c18c809de68463e887d1f18b75084991f949848fe3c492b88a9fed77c2661b86	webgl2:ore:buffer	-
webgl2	renderer/src/ore/gl/ore_buffer_gl.hpp	2	cpp-include	rive/renderer/ore/ore_buffer.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_buffer.hpp	7dbbde930d2bc799718a0fb3eeca9a2f4f7ac585a1241493f3f09f452552d79b	webgl2:ore:buffer	-
webgl2	renderer/src/ore/gl/ore_buffer_gl.mm	3	cpp-include	ore_buffer_gl.cpp	owned-source	renderer/src/ore/gl/ore_buffer_gl.cpp	4e4f4e90e10956c44ee1695b31ff519ef94faba5fc8327b2fee4e902daad54a1	webgl2:ore:buffer	webgl2:ore:buffer
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	5	cpp-include	rive/renderer/gl/load_gles_extensions.hpp	owned-source	renderer/include/rive/renderer/gl/load_gles_extensions.hpp	b7b26a500a5bb931c18acf18e68c4821e8ec1cf3e9f6800b959392677e3f6700	webgl2:ore:context	webgl2:renderer:load_gles_extensions
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	6	cpp-include	rive/renderer/gl/render_target_gl.hpp	owned-source	renderer/include/rive/renderer/gl/render_target_gl.hpp	b4fb2dc670ba5889393b5f5eb1d60960edd30c7461f04a49564ea17b05544887	webgl2:ore:context	webgl2:renderer:render_target
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	7	cpp-include	rive/renderer/ore/ore_context_gl.hpp	owned-source	renderer/include/rive/renderer/ore/ore_context_gl.hpp	850801f25d00820f126752dc557ed3a8cce9cbd94e6c1e7384bbf5a82938193b	webgl2:ore:context	webgl2:ore:context
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	8	cpp-include	ore_bind_group_gl.hpp	owned-source	renderer/src/ore/gl/ore_bind_group_gl.hpp	e8da200cf341a35d855e9a71a55f3b957f92566ea4ae73ae44cbbaddb2f28034	webgl2:ore:context	webgl2:ore:bind_group
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	9	cpp-include	ore_buffer_gl.hpp	owned-source	renderer/src/ore/gl/ore_buffer_gl.hpp	383a37adea0387cee1446e634785329e5446406b37b22f8dc2ce8da9595ab0aa	webgl2:ore:context	webgl2:ore:buffer
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	10	cpp-include	ore_pipeline_gl.hpp	owned-source	renderer/src/ore/gl/ore_pipeline_gl.hpp	42361bb21ea71a936975b69cabecc4f6a7fcef0f8d1418df7c0b7e891e0abc54	webgl2:ore:context	webgl2:ore:pipeline
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	11	cpp-include	ore_render_pass_gl.hpp	owned-source	renderer/src/ore/gl/ore_render_pass_gl.hpp	130be44d0403b69e73d0f979c2b30614a3b86fb5974961d4c5ec851ed0cb6587	webgl2:ore:context	webgl2:ore:render_pass
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	12	cpp-include	ore_sampler_gl.hpp	owned-source	renderer/src/ore/gl/ore_sampler_gl.hpp	38a3f85f36ba884c495893df6b60b4a9c6e1b745723e70d8d2b9503735f10274	webgl2:ore:context	webgl2:ore:sampler
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	13	cpp-include	ore_shader_module_gl.hpp	owned-source	renderer/src/ore/gl/ore_shader_module_gl.hpp	dbf7df7229881737857831f349eadc1be49c1277c36bccb994611b2a7f9b3953	webgl2:ore:context	webgl2:ore:shader_module
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	14	cpp-include	ore_texture_gl.hpp	owned-source	renderer/src/ore/gl/ore_texture_gl.hpp	2c8a624832db465cde7ddedebc5cf4f518fc18a6369908662801532673f41bc5	webgl2:ore:context	webgl2:ore:texture
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	15	cpp-include	rive/renderer/render_canvas.hpp	pinned-source-external	renderer/include/rive/renderer/render_canvas.hpp	5dcb7b8ddcde6fe878555613fa8aa3fd37e56a7a4d36f7314d6706f4b20ae86d	webgl2:ore:context	-
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	16	cpp-include	rive/rive_types.hpp	pinned-source-external	include/rive/rive_types.hpp	c18c809de68463e887d1f18b75084991f949848fe3c492b88a9fed77c2661b86	webgl2:ore:context	-
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	18	cpp-include	algorithm	external-sdk-or-system	-	-	webgl2:ore:context	-
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	19	cpp-include	cstdlib	external-sdk-or-system	-	-	webgl2:ore:context	-
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	20	cpp-include	cstring	external-sdk-or-system	-	-	webgl2:ore:context	-
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	21	cpp-include	string	external-sdk-or-system	-	-	webgl2:ore:context	-
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	23	cpp-include	emscripten/html5.h	external-sdk-or-system	-	-	webgl2:ore:context	-
webgl2	renderer/src/ore/gl/ore_context_gl.cpp	24	cpp-include	cstdio	external-sdk-or-system	-	-	webgl2:ore:context	-
webgl2	renderer/src/ore/gl/ore_context_gl.mm	3	cpp-include	ore_context_gl.cpp	owned-source	renderer/src/ore/gl/ore_context_gl.cpp	3cd5d53b34f159dc6fa5cd54d630c07485e8fa56fda58c001b99e3c0fed0d33d	webgl2:ore:context	webgl2:ore:context
webgl2	renderer/src/ore/gl/ore_pipeline_gl.cpp	5	cpp-include	rive/renderer/gl/load_gles_extensions.hpp	owned-source	renderer/include/rive/renderer/gl/load_gles_extensions.hpp	b7b26a500a5bb931c18acf18e68c4821e8ec1cf3e9f6800b959392677e3f6700	webgl2:ore:pipeline	webgl2:renderer:load_gles_extensions
webgl2	renderer/src/ore/gl/ore_pipeline_gl.cpp	6	cpp-include	ore_pipeline_gl.hpp	owned-source	renderer/src/ore/gl/ore_pipeline_gl.hpp	42361bb21ea71a936975b69cabecc4f6a7fcef0f8d1418df7c0b7e891e0abc54	webgl2:ore:pipeline	webgl2:ore:pipeline
webgl2	renderer/src/ore/gl/ore_pipeline_gl.hpp	2	cpp-include	rive/renderer/ore/ore_pipeline.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_pipeline.hpp	3ce769356bb77fc600ee14ba1c6940455234515ea5d3b84a9b6b6bfa907eaa84	webgl2:ore:pipeline	-
webgl2	renderer/src/ore/gl/ore_pipeline_gl.mm	3	cpp-include	ore_pipeline_gl.cpp	owned-source	renderer/src/ore/gl/ore_pipeline_gl.cpp	33521d2c899fa8f9d3a26b34f2cf39b77380d71496d10cb7790fbf36bc9c3d3c	webgl2:ore:pipeline	webgl2:ore:pipeline
webgl2	renderer/src/ore/gl/ore_render_pass_gl.cpp	5	cpp-include	rive/renderer/gl/load_gles_extensions.hpp	owned-source	renderer/include/rive/renderer/gl/load_gles_extensions.hpp	b7b26a500a5bb931c18acf18e68c4821e8ec1cf3e9f6800b959392677e3f6700	webgl2:ore:render_pass	webgl2:renderer:load_gles_extensions
webgl2	renderer/src/ore/gl/ore_render_pass_gl.cpp	6	cpp-include	ore_render_pass_gl.hpp	owned-source	renderer/src/ore/gl/ore_render_pass_gl.hpp	130be44d0403b69e73d0f979c2b30614a3b86fb5974961d4c5ec851ed0cb6587	webgl2:ore:render_pass	webgl2:ore:render_pass
webgl2	renderer/src/ore/gl/ore_render_pass_gl.cpp	7	cpp-include	ore_buffer_gl.hpp	owned-source	renderer/src/ore/gl/ore_buffer_gl.hpp	383a37adea0387cee1446e634785329e5446406b37b22f8dc2ce8da9595ab0aa	webgl2:ore:render_pass	webgl2:ore:buffer
webgl2	renderer/src/ore/gl/ore_render_pass_gl.cpp	8	cpp-include	ore_pipeline_gl.hpp	owned-source	renderer/src/ore/gl/ore_pipeline_gl.hpp	42361bb21ea71a936975b69cabecc4f6a7fcef0f8d1418df7c0b7e891e0abc54	webgl2:ore:render_pass	webgl2:ore:pipeline
webgl2	renderer/src/ore/gl/ore_render_pass_gl.cpp	9	cpp-include	ore_bind_group_gl.hpp	owned-source	renderer/src/ore/gl/ore_bind_group_gl.hpp	e8da200cf341a35d855e9a71a55f3b957f92566ea4ae73ae44cbbaddb2f28034	webgl2:ore:render_pass	webgl2:ore:bind_group
webgl2	renderer/src/ore/gl/ore_render_pass_gl.cpp	10	cpp-include	ore_texture_gl.hpp	owned-source	renderer/src/ore/gl/ore_texture_gl.hpp	2c8a624832db465cde7ddedebc5cf4f518fc18a6369908662801532673f41bc5	webgl2:ore:render_pass	webgl2:ore:texture
webgl2	renderer/src/ore/gl/ore_render_pass_gl.cpp	11	cpp-include	rive/renderer/ore/ore_context_gl.hpp	owned-source	renderer/include/rive/renderer/ore/ore_context_gl.hpp	850801f25d00820f126752dc557ed3a8cce9cbd94e6c1e7384bbf5a82938193b	webgl2:ore:render_pass	webgl2:ore:context
webgl2	renderer/src/ore/gl/ore_render_pass_gl.cpp	12	cpp-include	rive/rive_types.hpp	pinned-source-external	include/rive/rive_types.hpp	c18c809de68463e887d1f18b75084991f949848fe3c492b88a9fed77c2661b86	webgl2:ore:render_pass	-
webgl2	renderer/src/ore/gl/ore_render_pass_gl.hpp	2	cpp-include	rive/renderer/ore/ore_render_pass.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_render_pass.hpp	3c9ecf3d00b1ac158655a09a3fb06c65c4d3b45fabc77d565f7d64c5a0cafaca	webgl2:ore:render_pass	-
webgl2	renderer/src/ore/gl/ore_render_pass_gl.hpp	3	cpp-include	rive/renderer/ore/ore_pipeline.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_pipeline.hpp	3ce769356bb77fc600ee14ba1c6940455234515ea5d3b84a9b6b6bfa907eaa84	webgl2:ore:render_pass	-
webgl2	renderer/src/ore/gl/ore_render_pass_gl.hpp	4	cpp-include	rive/refcnt.hpp	pinned-source-external	include/rive/refcnt.hpp	5a3c11ae5b6c5615c9bc8f719b0bcaa770984ef4a18381891e266936b2f2df7d	webgl2:ore:render_pass	-
webgl2	renderer/src/ore/gl/ore_render_pass_gl.hpp	5	cpp-include	cstdint	external-sdk-or-system	-	-	webgl2:ore:render_pass	-
webgl2	renderer/src/ore/gl/ore_render_pass_gl.mm	3	cpp-include	ore_render_pass_gl.cpp	owned-source	renderer/src/ore/gl/ore_render_pass_gl.cpp	1c0f9d62dfd86b713967a02f3a5d389632db5e410e8c318c6bb139d37933d8b6	webgl2:ore:render_pass	webgl2:ore:render_pass
webgl2	renderer/src/ore/gl/ore_sampler_gl.cpp	5	cpp-include	rive/renderer/gl/load_gles_extensions.hpp	owned-source	renderer/include/rive/renderer/gl/load_gles_extensions.hpp	b7b26a500a5bb931c18acf18e68c4821e8ec1cf3e9f6800b959392677e3f6700	webgl2:ore:sampler	webgl2:renderer:load_gles_extensions
webgl2	renderer/src/ore/gl/ore_sampler_gl.cpp	6	cpp-include	ore_sampler_gl.hpp	owned-source	renderer/src/ore/gl/ore_sampler_gl.hpp	38a3f85f36ba884c495893df6b60b4a9c6e1b745723e70d8d2b9503735f10274	webgl2:ore:sampler	webgl2:ore:sampler
webgl2	renderer/src/ore/gl/ore_sampler_gl.hpp	2	cpp-include	rive/renderer/ore/ore_sampler.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_sampler.hpp	e185a80af7fbe556f56a060b3a075a7727acc74da9048a2327c91ce566e80671	webgl2:ore:sampler	-
webgl2	renderer/src/ore/gl/ore_sampler_gl.mm	3	cpp-include	ore_sampler_gl.cpp	owned-source	renderer/src/ore/gl/ore_sampler_gl.cpp	c6582fcb7d5a73ce79eb12851db9adf83e5b98d11dd934eac3e0f5e3fd3a25d5	webgl2:ore:sampler	webgl2:ore:sampler
webgl2	renderer/src/ore/gl/ore_shader_module_gl.cpp	5	cpp-include	rive/renderer/gl/load_gles_extensions.hpp	owned-source	renderer/include/rive/renderer/gl/load_gles_extensions.hpp	b7b26a500a5bb931c18acf18e68c4821e8ec1cf3e9f6800b959392677e3f6700	webgl2:ore:shader_module	webgl2:renderer:load_gles_extensions
webgl2	renderer/src/ore/gl/ore_shader_module_gl.cpp	6	cpp-include	ore_shader_module_gl.hpp	owned-source	renderer/src/ore/gl/ore_shader_module_gl.hpp	dbf7df7229881737857831f349eadc1be49c1277c36bccb994611b2a7f9b3953	webgl2:ore:shader_module	webgl2:ore:shader_module
webgl2	renderer/src/ore/gl/ore_shader_module_gl.hpp	2	cpp-include	rive/renderer/ore/ore_shader_module.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_shader_module.hpp	7ed17ed2d9adf6ea941b0b53fdac1c96d3e7d2a4f2da3e01495ef16a67a65248	webgl2:ore:shader_module	-
webgl2	renderer/src/ore/gl/ore_shader_module_gl.mm	3	cpp-include	ore_shader_module_gl.cpp	owned-source	renderer/src/ore/gl/ore_shader_module_gl.cpp	4d2ad73340a497876d53afeb8a942c61f19c5899376670598b120a19e20749f9	webgl2:ore:shader_module	webgl2:ore:shader_module
webgl2	renderer/src/ore/gl/ore_texture_gl.cpp	5	cpp-include	rive/renderer/gl/load_gles_extensions.hpp	owned-source	renderer/include/rive/renderer/gl/load_gles_extensions.hpp	b7b26a500a5bb931c18acf18e68c4821e8ec1cf3e9f6800b959392677e3f6700	webgl2:ore:texture	webgl2:renderer:load_gles_extensions
webgl2	renderer/src/ore/gl/ore_texture_gl.cpp	6	cpp-include	ore_texture_gl.hpp	owned-source	renderer/src/ore/gl/ore_texture_gl.hpp	2c8a624832db465cde7ddedebc5cf4f518fc18a6369908662801532673f41bc5	webgl2:ore:texture	webgl2:ore:texture
webgl2	renderer/src/ore/gl/ore_texture_gl.cpp	7	cpp-include	rive/rive_types.hpp	pinned-source-external	include/rive/rive_types.hpp	c18c809de68463e887d1f18b75084991f949848fe3c492b88a9fed77c2661b86	webgl2:ore:texture	-
webgl2	renderer/src/ore/gl/ore_texture_gl.hpp	2	cpp-include	rive/renderer/ore/ore_texture.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_texture.hpp	3280b33c7f1f1f3c99a48c5ca6ea0c1434dae389c4ed391cdc6a5cd272b53c69	webgl2:ore:texture	-
webgl2	renderer/src/ore/gl/ore_texture_gl.mm	3	cpp-include	ore_texture_gl.cpp	owned-source	renderer/src/ore/gl/ore_texture_gl.cpp	c8b2025d1fce801cbd75f7e8be406135f2d74b64d323cb3d74f20765e028bac3	webgl2:ore:texture	webgl2:ore:texture
webgpu	renderer/include/rive/renderer/ore/ore_context_wgpu.hpp	7	cpp-include	rive/renderer/ore/ore_context.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_context.hpp	469148e255653eff4ff4e1bc0e0bde3fd12a245eb4e39c60ac14309a3f265bff	webgpu:ore:context	-
webgpu	renderer/include/rive/renderer/ore/ore_context_wgpu.hpp	9	cpp-include	webgpu/webgpu_cpp.h	owned-source	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	d58a0553dd853995594f2ccac691c7e02228263582ce5202f0fd931d48fc5f13	webgpu:ore:context	webgpu:wagyu:webgpu_cpp
webgpu	renderer/include/rive/renderer/ore/ore_context_wgpu.hpp	11	cpp-include	webgpu/webgpu_wagyu.h	owned-source	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_wagyu.h	8828c4bc56f7b616e6ffb2ca8517cf67db203e3eb4e5802b3853e90e8b9faf5c	webgpu:ore:context	webgpu:wagyu:webgpu_wagyu
webgpu	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	7	cpp-include	rive/renderer/render_context_helper_impl.hpp	pinned-source-external	renderer/include/rive/renderer/render_context_helper_impl.hpp	b2f292aeda3510fddaa360f248fc768e9fc78f30c946ed55f88f58c4d6599761	webgpu:renderer:render_context_webgpu_impl	-
webgpu	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	8	cpp-include	rive/renderer/texture.hpp	pinned-source-external	renderer/include/rive/renderer/texture.hpp	297c615ee0de054e28d2d6067316ac39b89fa3cea4de19d2b23aaf96395432b9	webgpu:renderer:render_context_webgpu_impl	-
webgpu	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	9	cpp-include	array	external-sdk-or-system	-	-	webgpu:renderer:render_context_webgpu_impl	-
webgpu	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	10	cpp-include	map	external-sdk-or-system	-	-	webgpu:renderer:render_context_webgpu_impl	-
webgpu	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	11	cpp-include	memory	external-sdk-or-system	-	-	webgpu:renderer:render_context_webgpu_impl	-
webgpu	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	12	cpp-include	webgpu/webgpu_cpp.h	owned-source	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	d58a0553dd853995594f2ccac691c7e02228263582ce5202f0fd931d48fc5f13	webgpu:renderer:render_context_webgpu_impl	webgpu:wagyu:webgpu_cpp
webgpu	renderer/src/ore/wgpu/ore_bind_group_layout_wgpu.hpp	2	cpp-include	rive/renderer/ore/ore_bind_group_layout.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_bind_group_layout.hpp	c6730020e893736b70f0da1f525aca68e35968ee67ce6c80ef0c3d1478e2698a	webgpu:ore:bind_group_layout	-
webgpu	renderer/src/ore/wgpu/ore_bind_group_layout_wgpu.hpp	3	cpp-include	webgpu/webgpu_cpp.h	owned-source	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	d58a0553dd853995594f2ccac691c7e02228263582ce5202f0fd931d48fc5f13	webgpu:ore:bind_group_layout	webgpu:wagyu:webgpu_cpp
webgpu	renderer/src/ore/wgpu/ore_bind_group_wgpu.cpp	5	cpp-include	ore_bind_group_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	1ef4fbf6cd94f64b0d0b1109f15a18092d93e63c37a7bfbf42bb787a0fa94772	webgpu:ore:bind_group	webgpu:ore:bind_group
webgpu	renderer/src/ore/wgpu/ore_bind_group_wgpu.cpp	6	cpp-include	ore_buffer_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_buffer_wgpu.hpp	0d7e8a7e0f752a98877f3efc5d6d0f6c060a2bbbf0d70800099351ddbe29bf74	webgpu:ore:bind_group	webgpu:ore:buffer
webgpu	renderer/src/ore/wgpu/ore_bind_group_wgpu.cpp	7	cpp-include	rive/renderer/ore/ore_context_wgpu.hpp	owned-source	renderer/include/rive/renderer/ore/ore_context_wgpu.hpp	905e38d3e78df123c33810bb69539e1d0f39edbc173ecd72618b0d8097dc6e1d	webgpu:ore:bind_group	webgpu:ore:context
webgpu	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	2	cpp-include	rive/renderer/ore/ore_bind_group.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_bind_group.hpp	6896d231c320cf44dfe1373b1507b74d0f0ff38cbbc00ce7f917b44bb7da8933	webgpu:ore:bind_group	-
webgpu	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	3	cpp-include	webgpu/webgpu_cpp.h	owned-source	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	d58a0553dd853995594f2ccac691c7e02228263582ce5202f0fd931d48fc5f13	webgpu:ore:bind_group	webgpu:wagyu:webgpu_cpp
webgpu	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	4	cpp-include	string	external-sdk-or-system	-	-	webgpu:ore:bind_group	-
webgpu	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	5	cpp-include	vector	external-sdk-or-system	-	-	webgpu:ore:bind_group	-
webgpu	renderer/src/ore/wgpu/ore_buffer_wgpu.cpp	5	cpp-include	ore_buffer_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_buffer_wgpu.hpp	0d7e8a7e0f752a98877f3efc5d6d0f6c060a2bbbf0d70800099351ddbe29bf74	webgpu:ore:buffer	webgpu:ore:buffer
webgpu	renderer/src/ore/wgpu/ore_buffer_wgpu.cpp	6	cpp-include	rive/renderer/ore/ore_context_wgpu.hpp	owned-source	renderer/include/rive/renderer/ore/ore_context_wgpu.hpp	905e38d3e78df123c33810bb69539e1d0f39edbc173ecd72618b0d8097dc6e1d	webgpu:ore:buffer	webgpu:ore:context
webgpu	renderer/src/ore/wgpu/ore_buffer_wgpu.cpp	7	cpp-include	rive/rive_types.hpp	pinned-source-external	include/rive/rive_types.hpp	c18c809de68463e887d1f18b75084991f949848fe3c492b88a9fed77c2661b86	webgpu:ore:buffer	-
webgpu	renderer/src/ore/wgpu/ore_buffer_wgpu.cpp	9	cpp-include	cstring	external-sdk-or-system	-	-	webgpu:ore:buffer	-
webgpu	renderer/src/ore/wgpu/ore_buffer_wgpu.hpp	2	cpp-include	rive/renderer/ore/ore_buffer.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_buffer.hpp	7dbbde930d2bc799718a0fb3eeca9a2f4f7ac585a1241493f3f09f452552d79b	webgpu:ore:buffer	-
webgpu	renderer/src/ore/wgpu/ore_buffer_wgpu.hpp	3	cpp-include	webgpu/webgpu_cpp.h	owned-source	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	d58a0553dd853995594f2ccac691c7e02228263582ce5202f0fd931d48fc5f13	webgpu:ore:buffer	webgpu:wagyu:webgpu_cpp
webgpu	renderer/src/ore/wgpu/ore_buffer_wgpu.hpp	4	cpp-include	vector	external-sdk-or-system	-	-	webgpu:ore:buffer	-
webgpu	renderer/src/ore/wgpu/ore_context_wgpu.cpp	5	cpp-include	rive/renderer/ore/ore_context_wgpu.hpp	owned-source	renderer/include/rive/renderer/ore/ore_context_wgpu.hpp	905e38d3e78df123c33810bb69539e1d0f39edbc173ecd72618b0d8097dc6e1d	webgpu:ore:context	webgpu:ore:context
webgpu	renderer/src/ore/wgpu/ore_context_wgpu.cpp	6	cpp-include	ore_buffer_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_buffer_wgpu.hpp	0d7e8a7e0f752a98877f3efc5d6d0f6c060a2bbbf0d70800099351ddbe29bf74	webgpu:ore:context	webgpu:ore:buffer
webgpu	renderer/src/ore/wgpu/ore_context_wgpu.cpp	7	cpp-include	ore_texture_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_texture_wgpu.hpp	79b2a93e29d3a8f1fcaa4a625274e1ae383eb7011d5adb0e99507b87871127f1	webgpu:ore:context	webgpu:ore:texture
webgpu	renderer/src/ore/wgpu/ore_context_wgpu.cpp	8	cpp-include	ore_bind_group_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_bind_group_wgpu.hpp	1ef4fbf6cd94f64b0d0b1109f15a18092d93e63c37a7bfbf42bb787a0fa94772	webgpu:ore:context	webgpu:ore:bind_group
webgpu	renderer/src/ore/wgpu/ore_context_wgpu.cpp	9	cpp-include	ore_bind_group_layout_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_bind_group_layout_wgpu.hpp	8dd38691042c22fc7da7db5ddc37c39681a56dbf60fc82c05ea8be76c6d6be9a	webgpu:ore:context	webgpu:ore:bind_group_layout
webgpu	renderer/src/ore/wgpu/ore_context_wgpu.cpp	10	cpp-include	ore_sampler_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_sampler_wgpu.hpp	b5e6eca633ed6dfb7893761d7a6d398ea495fec2b4f30bdaf9278047308e91bd	webgpu:ore:context	webgpu:ore:sampler
webgpu	renderer/src/ore/wgpu/ore_context_wgpu.cpp	11	cpp-include	ore_shader_module_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_shader_module_wgpu.hpp	00920df29c3426c1eb9796196b942b228c75879c65f1687c04ab3dbe6e4be4a6	webgpu:ore:context	webgpu:ore:shader_module
webgpu	renderer/src/ore/wgpu/ore_context_wgpu.cpp	12	cpp-include	ore_pipeline_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_pipeline_wgpu.hpp	df2f453288fd0e51ea867f7ea7f0c56389daf43185436b2b45f2e972b94c3e39	webgpu:ore:context	webgpu:ore:pipeline
webgpu	renderer/src/ore/wgpu/ore_context_wgpu.cpp	13	cpp-include	ore_render_pass_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_render_pass_wgpu.hpp	0bee65c2a1c29c0723979541b1bc674ea4c48760e9a56d273eb36632eecce975	webgpu:ore:context	webgpu:ore:render_pass
webgpu	renderer/src/ore/wgpu/ore_context_wgpu.cpp	14	cpp-include	rive/renderer/render_canvas.hpp	pinned-source-external	renderer/include/rive/renderer/render_canvas.hpp	5dcb7b8ddcde6fe878555613fa8aa3fd37e56a7a4d36f7314d6706f4b20ae86d	webgpu:ore:context	-
webgpu	renderer/src/ore/wgpu/ore_context_wgpu.cpp	15	cpp-include	rive/renderer/webgpu/render_context_webgpu_impl.hpp	owned-source	renderer/include/rive/renderer/webgpu/render_context_webgpu_impl.hpp	7dbd287cf90ecb984ae96a6cc9006ca578b72ddbe825cd1861efc679e17b7d3a	webgpu:ore:context	webgpu:renderer:render_context_webgpu_impl
webgpu	renderer/src/ore/wgpu/ore_context_wgpu.cpp	16	cpp-include	rive/rive_types.hpp	pinned-source-external	include/rive/rive_types.hpp	c18c809de68463e887d1f18b75084991f949848fe3c492b88a9fed77c2661b86	webgpu:ore:context	-
webgpu	renderer/src/ore/wgpu/ore_context_wgpu.cpp	17	cpp-include	ore_wgpu_layout.hpp	owned-source	renderer/src/ore/wgpu/ore_wgpu_layout.hpp	56de4177e8cf574ed40ff297f2c29de6c3ed5ff0daafaa3f33053bf242bba680	webgpu:ore:context	webgpu:ore:wgpu_layout
webgpu	renderer/src/ore/wgpu/ore_context_wgpu.cpp	19	cpp-include	array	external-sdk-or-system	-	-	webgpu:ore:context	-
webgpu	renderer/src/ore/wgpu/ore_context_wgpu.cpp	20	cpp-include	cstring	external-sdk-or-system	-	-	webgpu:ore:context	-
webgpu	renderer/src/ore/wgpu/ore_context_wgpu.cpp	21	cpp-include	string	external-sdk-or-system	-	-	webgpu:ore:context	-
webgpu	renderer/src/ore/wgpu/ore_pipeline_wgpu.cpp	5	cpp-include	ore_pipeline_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_pipeline_wgpu.hpp	df2f453288fd0e51ea867f7ea7f0c56389daf43185436b2b45f2e972b94c3e39	webgpu:ore:pipeline	webgpu:ore:pipeline
webgpu	renderer/src/ore/wgpu/ore_pipeline_wgpu.cpp	6	cpp-include	ore_bind_group_layout_wgpu.hpp	owned-source	renderer/src/ore/wgpu/ore_bind_group_layout_wgpu.hpp	8dd38691042c22fc7da7db5ddc37c39681a56dbf60fc82c05ea8be76c6d6be9a	webgpu:ore:pipeline	webgpu:ore:bind_group_layout
